EntrySeqNo CPFile File isSelected
84 wing1003 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20084.tif 0
85 wing1004 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20085.tif 0
86 wing1005 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20086.tif 0
87 wing1006 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20087.tif 0
88 wing1007 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20088.tif 0
89 wing1008 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20089.tif 0
90 wing1009 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20090.tif 1
91 wing1010 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20091.tif 0
92 wing1011 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20092.tif 0
93 wing1012 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20093.tif 1
94 wing1013 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20094.tif 0
95 wing1014 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20095.tif 0
96 wing1015 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20096.tif 1
97 wing1016 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20097.tif 1
98 wing1017 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20098.tif 0
99 wing1018 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20099.tif 0
100 wing1019 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20100.tif 0
101 wing1020 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20101.tif 0
102 wing1021 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20102.tif 0
103 wing1022 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20103.tif 0
104 wing1023 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20104.tif 1
105 wing1024 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20105.tif 0
106 wing1025 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20106.tif 0
107 wing1026 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20107.tif 0
108 wing1027 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20108.tif 1
109 wing1028 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20109.tif 0
110 wing1029 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20110.tif 0
111 wing1030 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20111.tif 0
112 wing1031 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20112.tif 0
113 wing1032 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20113.tif 0
114 wing1033 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20114.tif 0
115 wing1034 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20115.tif 0
116 wing1035 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20116.tif 1
117 wing1036 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20117.tif 0
118 wing1037 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20118.tif 1
119 wing1038 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20119.tif 0
120 wing1039 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20120.tif 0
121 wing1040 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20121.tif 1
122 wing1041 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20122.tif 0
123 wing1042 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20123.tif 0
124 wing1043 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20124.tif 0
125 wing1044 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20125.tif 0
126 wing1045 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20126.tif 0
127 wing1046 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20127.tif 0
128 wing1047 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20128.tif 0
129 wing1048 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20129.tif 0
130 wing1049 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20130.tif 1
131 wing1050 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20131.tif 0
132 wing1051 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20132.tif 0
133 wing1052 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20133.tif 1
134 wing1053 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20134.tif 0
135 wing1054 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20135.tif 0
136 wing1055 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20136.tif 0
137 wing1056 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20137.tif 0
138 wing1057 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20138.tif 0
139 wing1058 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20139.tif 0
140 wing1059 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20140.tif 0
141 wing1060 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20141.tif 1
142 wing1061 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20142.tif 0
143 wing1062 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20143.tif 1
144 wing1063 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20144.tif 1
145 wing1064 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20145.tif 0
146 wing1065 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20146.tif 0
147 wing1066 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20147.tif 1
148 wing1067 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20148.tif 0
149 wing1068 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20149.tif 0
150 wing1069 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20150.tif 0
151 wing1070 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20151.tif 0
152 wing1071 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20152.tif 0
153 wing1072 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20153.tif 0
154 wing1073 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20154.tif 0
155 wing1074 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20155.tif 1
156 wing1075 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20156.tif 0
157 wing1076 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20157.tif 0
158 wing1077 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20158.tif 0
159 wing1078 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20159.tif 0
160 wing1079 D:\HoulesLab\projects\SDV\ds\UPB\Gen5\M\small\dsupb5m_20160.tif 0
1 wing1000 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20051.tif 0
2 wing1001 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20052.tif 0
3 wing1002 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20053.tif 0
4 wing1003 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20054.tif 0
5 wing1004 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20055.tif 0
6 wing1005 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20056.tif 0
7 wing1006 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20057.tif 0
8 wing1007 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20058.tif 0
9 wing1008 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20059.tif 0
10 wing1009 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20060.tif 0
11 wing1010 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20061.tif 0
12 wing1011 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20062.tif 0
13 wing1012 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20063.tif 0
14 wing1013 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20064.tif 0
15 wing1014 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20065.tif 1
16 wing1015 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20066.tif 0
17 wing1016 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20067.tif 0
18 wing1017 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20068.tif 1
19 wing1018 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20069.tif 1
20 wing1019 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20070.tif 0
21 wing1020 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20071.tif 1
22 wing1021 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20072.tif 0
23 wing1022 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20073.tif 0
24 wing1023 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20074.tif 0
25 wing1024 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20075.tif 0
26 wing1025 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20076.tif 0
27 wing1026 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20077.tif 0
28 wing1027 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20078.tif 1
29 wing1028 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20079.tif 0
30 wing1029 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small2\dsupb6f_20080.tif 0
31 wing1000 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30001.tif 0
32 wing1001 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30002.tif 0
33 wing1002 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30003.tif 0
34 wing1003 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30004.tif 0
35 wing1004 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30005.tif 0
36 wing1005 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30006.tif 0
37 wing1006 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30007.tif 1
38 wing1007 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30008.tif 0
39 wing1008 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30009.tif 0
40 wing1009 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30010.tif 0
41 wing1010 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30011.tif 0
42 wing1011 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30012.tif 0
43 wing1012 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30013.tif 0
44 wing1013 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30014.tif 0
45 wing1014 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30015.tif 1
46 wing1015 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30016.tif 0
47 wing1016 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30017.tif 0
48 wing1017 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30018.tif 0
49 wing1018 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30019.tif 1
50 wing1019 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30020.tif 0
51 wing1020 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30021.tif 0
52 wing1021 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30022.tif 0
53 wing1022 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30023.tif 1
54 wing1023 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30024.tif 0
55 wing1024 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30025.tif 0
56 wing1025 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30026.tif 0
57 wing1026 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30027.tif 1
58 wing1027 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30028.tif 0
59 wing1028 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30029.tif 1
60 wing1029 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30030.tif 0
61 wing1030 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30031.tif 0
62 wing1031 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30032.tif 0
63 wing1032 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30033.tif 0
64 wing1033 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30034.tif 1
65 wing1034 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30035.tif 1
66 wing1035 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30036.tif 1
67 wing1036 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30037.tif 0
68 wing1037 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30038.tif 0
69 wing1038 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30039.tif 0
70 wing1039 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30040.tif 0
71 wing1040 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30041.tif 0
72 wing1041 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30042.tif 0
73 wing1042 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30043.tif 0
74 wing1043 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30044.tif 0
75 wing1044 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30045.tif 0
76 wing1045 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30046.tif 0
77 wing1046 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30047.tif 0
78 wing1047 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30048.tif 0
79 wing1048 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30049.tif 1
80 wing1049 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\F\small3\dsupb6f_30050.tif 1
81 wing1000 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30081.tif 0
82 wing1001 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30082.tif 0
83 wing1002 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30083.tif 1
84 wing1003 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30084.tif 1
85 wing1004 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30085.tif 0
86 wing1005 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30086.tif 0
87 wing1006 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30087.tif 0
88 wing1007 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30088.tif 0
89 wing1008 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30089.tif 0
90 wing1009 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30090.tif 0
91 wing1010 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30091.tif 1
92 wing1011 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30092.tif 0
93 wing1012 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30093.tif 0
94 wing1013 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30094.tif 0
95 wing1014 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30095.tif 0
96 wing1015 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30096.tif 0
97 wing1016 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30097.tif 0
98 wing1017 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30098.tif 1
99 wing1018 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30099.tif 0
100 wing1019 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30100.tif 1
101 wing1020 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30101.tif 0
102 wing1021 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30102.tif 1
103 wing1022 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30103.tif 0
104 wing1023 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30104.tif 0
105 wing1024 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30105.tif 0
106 wing1025 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30106.tif 1
107 wing1026 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30107.tif 0
108 wing1027 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30108.tif 0
109 wing1028 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30109.tif 0
110 wing1029 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30110.tif 1
111 wing1030 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30111.tif 0
112 wing1031 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30112.tif 1
113 wing1032 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30113.tif 0
114 wing1033 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30114.tif 0
115 wing1034 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30115.tif 0
116 wing1035 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30116.tif 1
117 wing1036 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30117.tif 0
118 wing1037 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30118.tif 0
119 wing1038 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30119.tif 0
120 wing1039 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30120.tif 0
121 wing1040 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30121.tif 0
122 wing1041 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30122.tif 0
123 wing1042 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30123.tif 0
124 wing1043 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30124.tif 0
125 wing1044 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30125.tif 0
126 wing1045 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30126.tif 0
127 wing1046 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30127.tif 0
128 wing1047 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30128.tif 0
129 wing1048 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30129.tif 0
130 wing1049 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30130.tif 0
131 wing1050 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30131.tif 1
132 wing1051 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30132.tif 1
133 wing1052 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30133.tif 0
134 wing1053 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30134.tif 1
135 wing1054 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30135.tif 0
136 wing1055 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30136.tif 0
137 wing1056 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30137.tif 0
138 wing1057 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30138.tif 1
139 wing1058 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30139.tif 0
140 wing1059 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30140.tif 0
141 wing1060 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30141.tif 0
142 wing1061 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30142.tif 0
143 wing1062 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30143.tif 1
144 wing1063 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30144.tif 0
145 wing1064 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30145.tif 0
146 wing1065 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30146.tif 0
147 wing1066 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30147.tif 0
148 wing1067 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30148.tif 0
149 wing1068 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30149.tif 0
150 wing1069 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30150.tif 0
151 wing1070 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30151.tif 0
152 wing1071 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30152.tif 0
153 wing1072 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30153.tif 0
154 wing1073 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30154.tif 0
155 wing1074 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30155.tif 0
156 wing1075 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30156.tif 1
157 wing1076 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30157.tif 0
158 wing1077 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30158.tif 0
159 wing1078 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30159.tif 0
160 wing1079 D:\HoulesLab\projects\SDV\ds\UPB\Gen6\M\small\dsupb6m_30160.tif 0
1 wing1000 D:\HoulesLab\projects\SDV\ds\UPB\Gen7\F\small\dsupb7f_30001.tif 0
2 wing1001 D:\HoulesLab\projects\SDV\ds\UPB\Gen7\F\small\dsupb7f_30002.tif 0
3 wing1002 D:\HoulesLab\projects\SDV\ds\UPB\Gen7\F\small\dsupb7f_30003.tif 0
4 wing1003 D:\HoulesLab\projects\SDV\ds\UPB\Gen7\F\small\dsupb7f_30004.tif 1
5 wing1004 D:\HoulesLab\projects\SDV\ds\UPB\Gen7\F\small\dsupb7f_30005.tif 0
6 wing1005 D:\HoulesLab\projects\SDV\ds\UPB\Gen7\F\small\dsupb7f_30006.tif 1
7 wing1006 D:\HoulesLab\projects\SDV\ds\UPB\Gen7\F\small\dsupb7f_30007.tif 0
8 wing1007 D:\HoulesLab\projects\SDV\ds\UPB\Gen7\F\small\dsupb7f_30008.tif 0
9 wing1008 D:\HoulesLab\projects\SDV\ds\UPB\Gen7\F\small\dsupb7f_30009.tif 0
10 wing1009 D:\HoulesLab\projects\SDV\ds\UPB\Gen7\F\small\dsupb7f_30010.tif 0
11 wing1010 D:\HoulesLab\projects\SDV\ds\UPB\Gen7\F\small\dsupb7f_30011.tif 1
12 wing1011 D:\HoulesLab\projects\SDV\ds\UPB\Gen7\F\small\dsupb7f_30012.tif 0
13 wing1012 D:\HoulesLab\projects\SDV\ds\UPB\Gen7\F\small\dsupb7f_30013.tif 0
14 wing1013 D:\HoulesLab\projects\SDV\ds\UPB\Gen7\F\small\dsupb7f_30014.tif 1
15 wing1014 D:\HoulesLab\projects\SDV\ds\UPB\Gen7\F\small\dsupb7f_30015.tif 0
